trip_id,origin,destination,route,distance_km,popularity_tier,bus_type,capacity,base_price_inr,departure_date,departure_weekday,booking_open_date,booking_window_days,is_holiday_period,weekday_multiplier,price_ratio,final_seats_booked,final_occupancy_pct
166,Hyderabad,Bangalore,Hyderabad -> Bangalore,570,2,Non-AC Seater,55,570.0,2026-02-11,Wednesday,2026-01-13,29,False,0.82,0.952,28,50.91
167,Ahmedabad,Surat,Ahmedabad -> Surat,265,1,Non-AC Sleeper,33,380.0,2025-09-04,Thursday,2025-07-21,45,False,0.95,0.989,24,72.73
168,Surat,Mumbai,Surat -> Mumbai,285,2,AC Sleeper,32,600.0,2025-08-03,Sunday,2025-07-10,24,False,1.1,0.915,29,90.62
169,Bangalore,Hyderabad,Bangalore -> Hyderabad,570,2,Non-AC Seater,50,670.0,2025-08-09,Saturday,2025-07-04,36,False,1.25,1.119,37,74.0
170,Chennai,Coimbatore,Chennai -> Coimbatore,500,2,Non-AC Sleeper,32,740.0,2026-02-05,Thursday,2026-01-22,14,False,0.95,1.021,19,59.38
171,Bangalore,Mysore,Bangalore -> Mysore,145,1,AC Seater,41,250.0,2026-03-23,Monday,2026-02-15,36,False,0.85,1.014,29,70.73
172,Kochi,Bangalore,Kochi -> Bangalore,550,3,Volvo AC Semi-Sleeper,41,1120.0,2026-06-24,Wednesday,2026-05-17,38,False,0.82,0.993,15,36.59
173,Delhi,Chandigarh,Delhi -> Chandigarh,250,2,Volvo AC Semi-Sleeper,40,570.0,2026-03-28,Saturday,2026-02-23,33,False,1.25,1.112,32,80.0
174,Jaipur,Udaipur,Jaipur -> Udaipur,400,3,Non-AC Sleeper,36,530.0,2026-01-16,Friday,2025-12-10,37,True,1.15,0.914,23,63.89
175,Ahmedabad,Mumbai,Ahmedabad -> Mumbai,525,2,Non-AC Sleeper,34,790.0,2026-02-01,Sunday,2026-01-05,27,False,1.1,1.038,27,79.41
176,Kochi,Bangalore,Kochi -> Bangalore,550,3,Non-AC Seater,56,540.0,2026-05-01,Friday,2026-03-25,37,False,1.15,0.935,27,48.21
177,Kochi,Bangalore,Kochi -> Bangalore,550,3,AC Sleeper,32,1140.0,2025-11-24,Monday,2025-11-01,23,False,0.85,0.901,14,43.75
178,Mumbai,Nashik,Mumbai -> Nashik,170,2,Non-AC Sleeper,35,250.0,2026-05-19,Tuesday,2026-04-04,45,False,0.8,1.014,24,68.57
179,Ahmedabad,Surat,Ahmedabad -> Surat,265,1,Non-AC Sleeper,32,380.0,2026-06-22,Monday,2026-06-06,16,False,0.85,0.989,17,53.12
180,Jaipur,Udaipur,Jaipur -> Udaipur,400,3,AC Sleeper,28,930.0,2026-01-27,Tuesday,2025-12-19,39,True,0.8,1.011,18,64.29
181,Bangalore,Chennai,Bangalore -> Chennai,350,1,Volvo AC Semi-Sleeper,40,640.0,2026-05-01,Friday,2026-04-16,15,False,1.15,0.892,25,62.5
182,Bangalore,Goa,Bangalore -> Goa,560,3,Volvo AC Semi-Sleeper,38,1040.0,2026-06-07,Sunday,2026-05-03,35,False,1.1,0.906,18,47.37
183,Jaipur,Udaipur,Jaipur -> Udaipur,400,3,AC Sleeper,32,1010.0,2026-04-15,Wednesday,2026-03-09,37,True,0.82,1.098,19,59.38
184,Delhi,Dehradun,Delhi -> Dehradun,250,2,AC Seater,44,380.0,2026-05-30,Saturday,2026-05-09,21,False,1.25,0.894,38,86.36
185,Mumbai,Goa,Mumbai -> Goa,590,2,AC Sleeper,29,1180.0,2026-05-13,Wednesday,2026-03-30,44,False,0.82,0.87,20,68.97
186,Chennai,Madurai,Chennai -> Madurai,460,2,AC Seater,44,700.0,2026-04-10,Friday,2026-03-15,26,False,1.15,0.895,44,100.0
187,Delhi,Agra,Delhi -> Agra,230,2,Volvo AC Semi-Sleeper,41,440.0,2026-03-12,Thursday,2026-02-13,27,False,0.95,0.933,25,60.98
188,Ahmedabad,Surat,Ahmedabad -> Surat,265,1,Non-AC Sleeper,32,410.0,2026-05-28,Thursday,2026-05-05,23,False,0.95,1.067,18,56.25
189,Delhi,Agra,Delhi -> Agra,230,2,Non-AC Sleeper,33,320.0,2025-12-11,Thursday,2025-11-10,31,False,0.95,0.96,18,54.55
190,Surat,Mumbai,Surat -> Mumbai,285,2,Volvo AC Semi-Sleeper,38,530.0,2026-03-13,Friday,2026-02-17,24,False,1.15,0.907,32,84.21
191,Chennai,Coimbatore,Chennai -> Coimbatore,500,2,AC Sleeper,30,1300.0,2026-04-26,Sunday,2026-03-23,34,False,1.1,1.13,21,70.0
192,Bangalore,Hyderabad,Bangalore -> Hyderabad,570,2,AC Sleeper,30,1190.0,2025-09-09,Tuesday,2025-08-08,32,False,0.8,0.908,17,56.67
193,Pune,Nashik,Pune -> Nashik,210,3,Volvo AC Semi-Sleeper,42,440.0,2026-03-22,Sunday,2026-03-07,15,False,1.1,1.022,20,47.62
194,Bangalore,Goa,Bangalore -> Goa,560,3,Non-AC Sleeper,36,810.0,2025-11-23,Sunday,2025-11-05,18,False,1.1,0.998,15,41.67
195,Mumbai,Goa,Mumbai -> Goa,590,2,AC Seater,40,930.0,2025-08-23,Saturday,2025-07-23,31,False,1.25,0.927,31,77.5
196,Mumbai,Pune,Mumbai -> Pune,150,1,AC Seater,42,260.0,2026-05-21,Thursday,2026-04-27,24,False,0.95,1.02,31,73.81
197,Chennai,Coimbatore,Chennai -> Coimbatore,500,2,Non-AC Sleeper,36,760.0,2026-06-16,Tuesday,2026-05-17,30,False,0.8,1.048,19,52.78
198,Hyderabad,Vijayawada,Hyderabad -> Vijayawada,275,2,Volvo AC Semi-Sleeper,39,620.0,2025-12-07,Sunday,2025-11-16,21,False,1.1,1.1,27,69.23
199,Hyderabad,Bangalore,Hyderabad -> Bangalore,570,2,AC Seater,45,980.0,2026-05-30,Saturday,2026-04-15,45,False,1.25,1.011,44,97.78
200,Delhi,Dehradun,Delhi -> Dehradun,250,2,AC Seater,43,440.0,2025-08-09,Saturday,2025-07-17,23,False,1.25,1.035,33,76.74
201,Ahmedabad,Surat,Ahmedabad -> Surat,265,1,AC Seater,41,410.0,2025-11-16,Sunday,2025-10-22,25,False,1.1,0.91,34,82.93
202,Ahmedabad,Surat,Ahmedabad -> Surat,265,1,Non-AC Seater,50,280.0,2025-10-23,Thursday,2025-09-14,39,True,0.95,1.006,49,98.0
203,Hyderabad,Bangalore,Hyderabad -> Bangalore,570,2,AC Sleeper,32,1300.0,2025-12-24,Wednesday,2025-11-10,44,True,0.82,0.992,23,71.88
204,Kochi,Bangalore,Kochi -> Bangalore,550,3,Non-AC Sleeper,34,850.0,2026-03-12,Thursday,2026-01-29,42,False,0.95,1.066,14,41.18
205,Bangalore,Chennai,Bangalore -> Chennai,350,1,AC Sleeper,31,820.0,2025-10-01,Wednesday,2025-09-07,24,True,0.82,1.019,27,87.1
206,Mumbai,Goa,Mumbai -> Goa,590,2,Non-AC Sleeper,34,940.0,2026-04-17,Friday,2026-03-18,30,False,1.15,1.099,27,79.41
207,Kolkata,Digha,Kolkata -> Digha,185,3,Non-AC Sleeper,30,290.0,2025-08-12,Tuesday,2025-07-06,37,False,0.8,1.081,11,36.67
208,Mumbai,Goa,Mumbai -> Goa,590,2,AC Seater,40,940.0,2026-02-07,Saturday,2026-01-22,16,False,1.25,0.937,30,75.0
209,Kochi,Bangalore,Kochi -> Bangalore,550,3,Non-AC Sleeper,31,770.0,2026-01-19,Monday,2026-01-04,15,False,0.85,0.966,10,32.26
210,Mumbai,Nashik,Mumbai -> Nashik,170,2,Volvo AC Semi-Sleeper,38,340.0,2026-04-16,Thursday,2026-04-01,15,True,0.95,0.976,29,76.32
211,Surat,Mumbai,Surat -> Mumbai,285,2,AC Sleeper,31,620.0,2025-10-08,Wednesday,2025-09-09,29,False,0.82,0.946,13,41.94
212,Bangalore,Goa,Bangalore -> Goa,560,3,AC Seater,42,840.0,2025-11-05,Wednesday,2025-10-19,17,False,0.82,0.882,15,35.71
213,Bangalore,Mysore,Bangalore -> Mysore,145,1,Volvo AC Semi-Sleeper,38,300.0,2025-08-01,Friday,2025-07-10,22,False,1.15,1.009,24,63.16
214,Chennai,Madurai,Chennai -> Madurai,460,2,Non-AC Seater,50,470.0,2026-01-31,Saturday,2025-12-24,38,False,1.25,0.973,49,98.0
215,Chennai,Coimbatore,Chennai -> Coimbatore,500,2,Volvo AC Semi-Sleeper,40,980.0,2025-10-26,Sunday,2025-09-23,33,False,1.1,0.956,27,67.5
216,Bangalore,Chennai,Bangalore -> Chennai,350,1,Volvo AC Semi-Sleeper,40,750.0,2025-11-20,Thursday,2025-10-30,21,False,0.95,1.045,29,72.5
217,Delhi,Dehradun,Delhi -> Dehradun,250,2,AC Seater,41,380.0,2026-06-06,Saturday,2026-05-08,29,False,1.25,0.894,37,90.24
218,Chennai,Coimbatore,Chennai -> Coimbatore,500,2,Volvo AC Semi-Sleeper,41,940.0,2026-02-17,Tuesday,2026-02-02,15,False,0.8,0.917,26,63.41
219,Bangalore,Hyderabad,Bangalore -> Hyderabad,570,2,Non-AC Seater,48,510.0,2026-06-02,Tuesday,2026-04-20,43,False,0.8,0.852,31,64.58
220,Pune,Nashik,Pune -> Nashik,210,3,Volvo AC Semi-Sleeper,38,390.0,2026-03-24,Tuesday,2026-02-19,33,False,0.8,0.906,15,39.47
221,Chennai,Coimbatore,Chennai -> Coimbatore,500,2,AC Seater,40,870.0,2026-02-06,Friday,2026-01-02,35,False,1.15,1.024,27,67.5
222,Ahmedabad,Surat,Ahmedabad -> Surat,265,1,Non-AC Sleeper,30,410.0,2026-01-25,Sunday,2025-12-23,33,True,1.1,1.067,28,93.33
223,Chennai,Coimbatore,Chennai -> Coimbatore,500,2,Non-AC Seater,56,580.0,2026-04-15,Wednesday,2026-03-23,23,True,0.82,1.105,34,60.71
224,Bangalore,Chennai,Bangalore -> Chennai,350,1,AC Seater,45,590.0,2026-06-19,Friday,2026-05-17,33,False,1.15,0.992,42,93.33
225,Surat,Mumbai,Surat -> Mumbai,285,2,Volvo AC Semi-Sleeper,38,630.0,2025-11-29,Saturday,2025-11-11,18,False,1.25,1.078,21,55.26
226,Bangalore,Hyderabad,Bangalore -> Hyderabad,570,2,Non-AC Sleeper,35,840.0,2025-11-07,Friday,2025-10-18,20,False,1.15,1.016,27,77.14
227,Chennai,Madurai,Chennai -> Madurai,460,2,Non-AC Sleeper,34,610.0,2025-11-14,Friday,2025-10-04,41,False,1.15,0.915,26,76.47
228,Mumbai,Pune,Mumbai -> Pune,150,1,AC Sleeper,30,300.0,2026-03-22,Sunday,2026-03-03,19,False,1.1,0.87,21,70.0
229,Delhi,Chandigarh,Delhi -> Chandigarh,250,2,AC Sleeper,33,610.0,2026-03-24,Tuesday,2026-02-12,40,False,0.8,1.061,15,45.45
230,Bangalore,Hyderabad,Bangalore -> Hyderabad,570,2,Non-AC Seater,56,610.0,2025-10-18,Saturday,2025-09-30,18,True,1.25,1.019,48,85.71
231,Jaipur,Udaipur,Jaipur -> Udaipur,400,3,Non-AC Seater,54,380.0,2026-03-19,Thursday,2026-02-08,39,False,0.95,0.905,24,44.44
232,Chennai,Madurai,Chennai -> Madurai,460,2,Non-AC Seater,56,410.0,2026-06-04,Thursday,2026-05-21,14,False,0.95,0.849,30,53.57
233,Hyderabad,Vijayawada,Hyderabad -> Vijayawada,275,2,Volvo AC Semi-Sleeper,40,510.0,2026-02-11,Wednesday,2026-01-10,32,False,0.82,0.905,20,50.0
234,Surat,Mumbai,Surat -> Mumbai,285,2,Non-AC Seater,55,300.0,2025-09-25,Thursday,2025-08-23,33,False,0.95,1.003,33,60.0
235,Pune,Nashik,Pune -> Nashik,210,3,AC Seater,44,360.0,2025-08-17,Sunday,2025-07-30,18,True,1.1,1.008,28,63.64
236,Bangalore,Hyderabad,Bangalore -> Hyderabad,570,2,AC Seater,43,1050.0,2025-10-03,Friday,2025-09-19,14,True,1.15,1.084,34,79.07
237,Mumbai,Nashik,Mumbai -> Nashik,170,2,Non-AC Sleeper,31,270.0,2025-10-17,Friday,2025-09-07,40,False,1.15,1.095,23,74.19
238,Bangalore,Chennai,Bangalore -> Chennai,350,1,AC Sleeper,32,820.0,2026-01-22,Thursday,2025-12-27,26,False,0.95,1.019,12,37.5
239,Delhi,Dehradun,Delhi -> Dehradun,250,2,AC Sleeper,31,590.0,2026-03-30,Monday,2026-03-08,22,False,0.85,1.026,14,45.16
240,Delhi,Dehradun,Delhi -> Dehradun,250,2,AC Sleeper,34,560.0,2026-06-04,Thursday,2026-05-05,30,False,0.95,0.974,19,55.88
241,Kolkata,Digha,Kolkata -> Digha,185,3,Non-AC Seater,48,200.0,2026-04-23,Thursday,2026-03-27,27,False,0.95,1.03,17,35.42
242,Bangalore,Mysore,Bangalore -> Mysore,145,1,Volvo AC Semi-Sleeper,38,330.0,2026-03-07,Saturday,2026-02-09,26,False,1.25,1.11,31,81.58
243,Pune,Nashik,Pune -> Nashik,210,3,AC Sleeper,31,540.0,2025-09-19,Friday,2025-08-28,22,False,1.15,1.118,15,48.39
244,Pune,Nashik,Pune -> Nashik,210,3,AC Sleeper,29,530.0,2026-06-24,Wednesday,2026-05-12,43,False,0.82,1.097,11,37.93
245,Bangalore,Chennai,Bangalore -> Chennai,350,1,AC Seater,42,630.0,2026-01-04,Sunday,2025-12-01,34,False,1.1,1.059,42,100.0
246,Ahmedabad,Surat,Ahmedabad -> Surat,265,1,AC Sleeper,30,610.0,2025-08-30,Saturday,2025-07-24,37,False,1.25,1.001,30,100.0
247,Delhi,Chandigarh,Delhi -> Chandigarh,250,2,AC Sleeper,31,590.0,2026-04-18,Saturday,2026-03-21,28,False,1.25,1.026,25,80.65
248,Mumbai,Goa,Mumbai -> Goa,590,2,AC Sleeper,34,1490.0,2026-05-14,Thursday,2026-04-05,39,False,0.95,1.098,25,73.53
249,Chennai,Madurai,Chennai -> Madurai,460,2,Non-AC Seater,48,520.0,2025-10-08,Wednesday,2025-09-10,28,False,0.82,1.077,21,43.75
250,Mumbai,Pune,Mumbai -> Pune,150,1,AC Seater,45,250.0,2026-04-26,Sunday,2026-03-20,37,False,1.1,0.98,44,97.78
251,Kolkata,Digha,Kolkata -> Digha,185,3,Volvo AC Semi-Sleeper,41,360.0,2025-12-10,Wednesday,2025-11-15,25,False,0.82,0.949,16,39.02
252,Delhi,Jaipur,Delhi -> Jaipur,280,1,Non-AC Sleeper,34,400.0,2025-08-04,Monday,2025-07-02,33,False,0.85,0.985,27,79.41
253,Hyderabad,Bangalore,Hyderabad -> Bangalore,570,2,Volvo AC Semi-Sleeper,40,1080.0,2026-01-03,Saturday,2025-12-10,24,True,1.25,0.924,35,87.5
254,Bangalore,Goa,Bangalore -> Goa,560,3,AC Seater,42,870.0,2025-11-19,Wednesday,2025-10-31,19,False,0.82,0.914,15,35.71
255,Bangalore,Hyderabad,Bangalore -> Hyderabad,570,2,AC Sleeper,28,1470.0,2025-11-22,Saturday,2025-10-16,37,False,1.25,1.121,25,89.29
256,Bangalore,Chennai,Bangalore -> Chennai,350,1,Non-AC Seater,48,390.0,2026-02-11,Wednesday,2025-12-31,42,False,0.82,1.061,39,81.25
257,Bangalore,Coimbatore,Bangalore -> Coimbatore,365,2,AC Seater,42,570.0,2025-10-07,Tuesday,2025-09-08,29,False,0.8,0.919,24,57.14
258,Hyderabad,Vijayawada,Hyderabad -> Vijayawada,275,2,Non-AC Seater,52,270.0,2025-09-12,Friday,2025-08-28,15,False,1.15,0.935,47,90.38
259,Mumbai,Pune,Mumbai -> Pune,150,1,Non-AC Sleeper,30,220.0,2026-06-16,Tuesday,2026-05-12,35,False,0.8,1.011,17,56.67
260,Chennai,Madurai,Chennai -> Madurai,460,2,Volvo AC Semi-Sleeper,38,890.0,2025-09-15,Monday,2025-08-23,23,False,0.85,0.944,27,71.05
261,Bangalore,Hyderabad,Bangalore -> Hyderabad,570,2,AC Sleeper,30,1450.0,2026-05-19,Tuesday,2026-05-02,17,False,0.8,1.106,18,60.0
262,Kochi,Bangalore,Kochi -> Bangalore,550,3,AC Sleeper,34,1410.0,2026-02-13,Friday,2026-01-28,16,False,1.15,1.115,17,50.0
263,Bangalore,Mysore,Bangalore -> Mysore,145,1,Non-AC Seater,56,150.0,2025-11-10,Monday,2025-10-14,27,False,0.85,0.985,31,55.36
264,Mumbai,Goa,Mumbai -> Goa,590,2,Volvo AC Semi-Sleeper,42,1240.0,2025-12-13,Saturday,2025-11-12,31,False,1.25,1.025,31,73.81
265,Hyderabad,Vijayawada,Hyderabad -> Vijayawada,275,2,Non-AC Seater,48,260.0,2025-10-24,Friday,2025-10-07,17,False,1.15,0.9,37,77.08
266,Ahmedabad,Surat,Ahmedabad -> Surat,265,1,AC Seater,43,480.0,2026-04-04,Saturday,2026-03-12,23,False,1.25,1.065,39,90.7
267,Ahmedabad,Surat,Ahmedabad -> Surat,265,1,AC Seater,45,480.0,2025-12-13,Saturday,2025-11-29,14,False,1.25,1.065,33,73.33
268,Jaipur,Udaipur,Jaipur -> Udaipur,400,3,Non-AC Seater,49,470.0,2025-12-15,Monday,2025-11-28,17,False,0.85,1.119,15,30.61
269,Pune,Kolhapur,Pune -> Kolhapur,230,2,Volvo AC Semi-Sleeper,41,440.0,2025-09-03,Wednesday,2025-08-15,19,False,0.82,0.933,24,58.54
270,Ahmedabad,Surat,Ahmedabad -> Surat,265,1,AC Sleeper,29,600.0,2025-08-21,Thursday,2025-07-24,28,False,0.95,0.984,28,96.55
271,Pune,Nashik,Pune -> Nashik,210,3,AC Seater,45,390.0,2026-03-25,Wednesday,2026-02-21,32,False,0.82,1.092,17,37.78
272,Ahmedabad,Surat,Ahmedabad -> Surat,265,1,AC Sleeper,30,610.0,2026-03-28,Saturday,2026-03-07,21,False,1.25,1.001,30,100.0
273,Bangalore,Coimbatore,Bangalore -> Coimbatore,365,2,AC Seater,41,680.0,2025-09-23,Tuesday,2025-09-07,16,False,0.8,1.096,17,41.46
274,Surat,Mumbai,Surat -> Mumbai,285,2,Non-AC Seater,54,300.0,2025-11-02,Sunday,2025-10-04,29,True,1.1,1.003,39,72.22
275,Chennai,Coimbatore,Chennai -> Coimbatore,500,2,Non-AC Sleeper,32,720.0,2026-01-26,Monday,2026-01-01,25,True,0.85,0.993,19,59.38
276,Mumbai,Shirdi,Mumbai -> Shirdi,250,2,AC Seater,40,470.0,2025-08-30,Saturday,2025-08-01,29,False,1.25,1.106,30,75.0
277,Ahmedabad,Mumbai,Ahmedabad -> Mumbai,525,2,Volvo AC Semi-Sleeper,38,1090.0,2025-09-24,Wednesday,2025-08-11,44,False,0.82,1.013,23,60.53
278,Pune,Kolhapur,Pune -> Kolhapur,230,2,Non-AC Seater,50,210.0,2025-12-05,Friday,2025-11-18,17,False,1.15,0.87,38,76.0
279,Mumbai,Shirdi,Mumbai -> Shirdi,250,2,Volvo AC Semi-Sleeper,38,530.0,2025-11-16,Sunday,2025-10-31,16,False,1.1,1.034,22,57.89
280,Chennai,Coimbatore,Chennai -> Coimbatore,500,2,Volvo AC Semi-Sleeper,40,1030.0,2026-03-08,Sunday,2026-02-17,19,False,1.1,1.005,32,80.0
281,Ahmedabad,Mumbai,Ahmedabad -> Mumbai,525,2,Volvo AC Semi-Sleeper,38,1140.0,2026-04-30,Thursday,2026-04-05,25,False,0.95,1.059,21,55.26
282,Chennai,Coimbatore,Chennai -> Coimbatore,500,2,Volvo AC Semi-Sleeper,38,1130.0,2026-03-16,Monday,2026-02-20,24,False,0.85,1.102,15,39.47
283,Hyderabad,Vijayawada,Hyderabad -> Vijayawada,275,2,Non-AC Seater,56,310.0,2025-11-23,Sunday,2025-10-19,35,False,1.1,1.074,42,75.0
284,Delhi,Jaipur,Delhi -> Jaipur,280,1,Non-AC Seater,54,320.0,2026-05-03,Sunday,2026-04-13,20,False,1.1,1.088,33,61.11
285,Pune,Kolhapur,Pune -> Kolhapur,230,2,Volvo AC Semi-Sleeper,40,490.0,2025-12-24,Wednesday,2025-11-16,38,True,0.82,1.039,25,62.5
286,Mumbai,Pune,Mumbai -> Pune,150,1,Non-AC Sleeper,36,210.0,2026-05-20,Wednesday,2026-05-05,15,False,0.82,0.966,20,55.56
287,Bangalore,Goa,Bangalore -> Goa,560,3,Non-AC Sleeper,35,750.0,2025-09-12,Friday,2025-08-04,39,False,1.15,0.924,25,71.43
288,Delhi,Jaipur,Delhi -> Jaipur,280,1,Non-AC Sleeper,32,440.0,2026-03-04,Wednesday,2026-02-08,24,True,0.82,1.084,26,81.25
289,Bangalore,Mysore,Bangalore -> Mysore,145,1,AC Sleeper,33,350.0,2026-01-01,Thursday,2025-11-27,35,True,0.95,1.049,28,84.85
290,Hyderabad,Bangalore,Hyderabad -> Bangalore,570,2,Non-AC Seater,52,680.0,2026-01-23,Friday,2025-12-30,24,False,1.15,1.136,35,67.31
291,Hyderabad,Vijayawada,Hyderabad -> Vijayawada,275,2,Non-AC Seater,48,320.0,2026-03-14,Saturday,2026-02-10,32,False,1.25,1.108,42,87.5
292,Mumbai,Nashik,Mumbai -> Nashik,170,2,Volvo AC Semi-Sleeper,40,380.0,2026-04-06,Monday,2026-02-28,37,False,0.85,1.09,28,70.0
293,Bangalore,Chennai,Bangalore -> Chennai,350,1,Volvo AC Semi-Sleeper,40,750.0,2026-01-24,Saturday,2026-01-05,19,True,1.25,1.045,33,82.5
294,Bangalore,Hyderabad,Bangalore -> Hyderabad,570,2,AC Seater,45,940.0,2026-04-02,Thursday,2026-02-24,37,False,0.95,0.97,33,73.33
295,Bangalore,Goa,Bangalore -> Goa,560,3,Non-AC Sleeper,36,850.0,2026-02-04,Wednesday,2026-01-03,32,False,0.82,1.047,10,27.78
296,Chennai,Madurai,Chennai -> Madurai,460,2,AC Sleeper,34,1040.0,2025-10-03,Friday,2025-08-30,34,True,1.15,0.983,33,97.06
297,Bangalore,Mysore,Bangalore -> Mysore,145,1,AC Seater,44,240.0,2025-12-14,Sunday,2025-11-22,22,False,1.1,0.974,39,88.64
298,Mumbai,Shirdi,Mumbai -> Shirdi,250,2,Volvo AC Semi-Sleeper,38,530.0,2025-09-13,Saturday,2025-08-10,34,False,1.25,1.034,36,94.74
299,Delhi,Dehradun,Delhi -> Dehradun,250,2,AC Sleeper,30,550.0,2025-08-07,Thursday,2025-06-29,39,False,0.95,0.957,16,53.33
300,Pune,Nashik,Pune -> Nashik,210,3,Non-AC Seater,55,240.0,2026-04-08,Wednesday,2026-03-18,21,False,0.82,1.088,21,38.18
301,Surat,Mumbai,Surat -> Mumbai,285,2,AC Sleeper,29,620.0,2025-09-13,Saturday,2025-08-06,38,False,1.25,0.946,26,89.66
302,Mumbai,Shirdi,Mumbai -> Shirdi,250,2,AC Seater,41,440.0,2026-06-01,Monday,2026-04-19,43,False,0.85,1.035,18,43.9
303,Delhi,Dehradun,Delhi -> Dehradun,250,2,AC Seater,45,450.0,2026-01-28,Wednesday,2025-12-21,38,True,0.82,1.059,32,71.11
304,Kolkata,Digha,Kolkata -> Digha,185,3,Non-AC Sleeper,34,250.0,2025-11-11,Tuesday,2025-10-08,34,False,0.8,0.932,16,47.06
305,Mumbai,Nashik,Mumbai -> Nashik,170,2,AC Seater,44,280.0,2026-06-22,Monday,2026-05-25,28,False,0.85,0.969,20,45.45
306,Delhi,Agra,Delhi -> Agra,230,2,Non-AC Sleeper,30,330.0,2026-03-22,Sunday,2026-02-08,42,False,1.1,0.99,22,73.33
307,Kochi,Bangalore,Kochi -> Bangalore,550,3,AC Sleeper,30,1410.0,2025-12-26,Friday,2025-11-15,41,True,1.15,1.115,25,83.33
308,Ahmedabad,Surat,Ahmedabad -> Surat,265,1,AC Seater,41,460.0,2026-03-23,Monday,2026-02-22,29,False,0.85,1.021,31,75.61
309,Chennai,Coimbatore,Chennai -> Coimbatore,500,2,AC Sleeper,33,1070.0,2025-11-20,Thursday,2025-10-25,26,False,0.95,0.93,16,48.48
310,Surat,Mumbai,Surat -> Mumbai,285,2,Volvo AC Semi-Sleeper,42,630.0,2026-06-08,Monday,2026-04-24,45,False,0.85,1.078,26,61.9
311,Mumbai,Pune,Mumbai -> Pune,150,1,AC Sleeper,34,370.0,2026-04-12,Sunday,2026-03-26,17,True,1.1,1.072,23,67.65
312,Chennai,Madurai,Chennai -> Madurai,460,2,AC Sleeper,31,990.0,2026-02-18,Wednesday,2026-01-15,34,False,0.82,0.936,19,61.29
313,Delhi,Jaipur,Delhi -> Jaipur,280,1,AC Seater,41,490.0,2025-10-25,Saturday,2025-09-30,25,False,1.25,1.029,35,85.37
314,Bangalore,Mysore,Bangalore -> Mysore,145,1,AC Seater,41,260.0,2025-11-05,Wednesday,2025-09-25,41,False,0.82,1.055,31,75.61
315,Hyderabad,Bangalore,Hyderabad -> Bangalore,570,2,Non-AC Seater,51,570.0,2025-08-03,Sunday,2025-07-06,28,False,1.1,0.952,34,66.67
316,Jaipur,Udaipur,Jaipur -> Udaipur,400,3,Non-AC Seater,55,380.0,2026-03-22,Sunday,2026-02-12,38,False,1.1,0.905,38,69.09
317,Delhi,Jaipur,Delhi -> Jaipur,280,1,Non-AC Seater,49,340.0,2025-12-08,Monday,2025-11-15,23,False,0.85,1.156,30,61.22
318,Pune,Nashik,Pune -> Nashik,210,3,Volvo AC Semi-Sleeper,38,420.0,2025-12-12,Friday,2025-11-09,33,False,1.15,0.976,21,55.26
319,Ahmedabad,Surat,Ahmedabad -> Surat,265,1,Volvo AC Semi-Sleeper,39,490.0,2026-06-23,Tuesday,2026-05-10,44,False,0.8,0.902,29,74.36
320,Mumbai,Shirdi,Mumbai -> Shirdi,250,2,Non-AC Sleeper,35,350.0,2026-01-06,Tuesday,2025-11-25,42,False,0.8,0.966,22,62.86
321,Pune,Kolhapur,Pune -> Kolhapur,230,2,AC Sleeper,31,570.0,2025-09-07,Sunday,2025-08-06,32,False,1.1,1.078,20,64.52
322,Pune,Nashik,Pune -> Nashik,210,3,Non-AC Seater,51,220.0,2025-10-21,Tuesday,2025-09-21,30,True,0.8,0.998,23,45.1
323,Bangalore,Hyderabad,Bangalore -> Hyderabad,570,2,AC Sleeper,33,1480.0,2026-03-06,Friday,2026-02-20,14,True,1.15,1.129,21,63.64
324,Kochi,Bangalore,Kochi -> Bangalore,550,3,Non-AC Seater,52,510.0,2026-03-16,Monday,2026-02-07,37,False,0.85,0.883,17,32.69
325,Mumbai,Goa,Mumbai -> Goa,590,2,Volvo AC Semi-Sleeper,39,1200.0,2025-11-15,Saturday,2025-10-27,19,False,1.25,0.992,29,74.36
326,Bangalore,Mysore,Bangalore -> Mysore,145,1,AC Seater,40,260.0,2026-04-12,Sunday,2026-03-18,25,True,1.1,1.055,39,97.5
327,Bangalore,Coimbatore,Bangalore -> Coimbatore,365,2,AC Sleeper,32,910.0,2026-05-05,Tuesday,2026-03-23,43,False,0.8,1.084,17,53.12
328,Bangalore,Mysore,Bangalore -> Mysore,145,1,AC Seater,41,260.0,2026-03-26,Thursday,2026-02-15,39,False,0.95,1.055,33,80.49
329,Pune,Nashik,Pune -> Nashik,210,3,Non-AC Sleeper,31,280.0,2026-05-25,Monday,2026-04-23,32,False,0.85,0.92,14,45.16
330,Ahmedabad,Surat,Ahmedabad -> Surat,265,1,Volvo AC Semi-Sleeper,38,500.0,2025-11-11,Tuesday,2025-10-11,31,False,0.8,0.92,27,71.05
331,Bangalore,Hyderabad,Bangalore -> Hyderabad,570,2,Non-AC Seater,52,510.0,2025-08-18,Monday,2025-08-02,16,False,0.85,0.852,27,51.92
332,Bangalore,Mysore,Bangalore -> Mysore,145,1,Volvo AC Semi-Sleeper,41,260.0,2025-11-21,Friday,2025-10-18,34,False,1.15,0.875,34,82.93
