trip_id,booking_date,days_left,seats_booked,capacity,occupancy_pct
25,2025-07-25,36,0,48,0.0
25,2025-07-26,35,0,48,0.0
25,2025-07-27,34,0,48,0.0
25,2025-07-28,33,0,48,0.0
25,2025-07-29,32,0,48,0.0
25,2025-07-30,31,0,48,0.0
25,2025-07-31,30,0,48,0.0
25,2025-08-01,29,0,48,0.0
25,2025-08-02,28,0,48,0.0
25,2025-08-03,27,1,48,2.08
25,2025-08-04,26,1,48,2.08
25,2025-08-05,25,1,48,2.08
25,2025-08-06,24,2,48,4.17
25,2025-08-07,23,2,48,4.17
25,2025-08-08,22,2,48,4.17
25,2025-08-09,21,3,48,6.25
25,2025-08-10,20,5,48,10.42
25,2025-08-11,19,6,48,12.5
25,2025-08-12,18,8,48,16.67
25,2025-08-13,17,10,48,20.83
25,2025-08-14,16,13,48,27.08
25,2025-08-15,15,15,48,31.25
25,2025-08-16,14,17,48,35.42
25,2025-08-17,13,22,48,45.83
25,2025-08-18,12,25,48,52.08
25,2025-08-19,11,30,48,62.5
25,2025-08-20,10,33,48,68.75
25,2025-08-21,9,34,48,70.83
25,2025-08-22,8,34,48,70.83
25,2025-08-23,7,41,48,85.42
25,2025-08-24,6,41,48,85.42
25,2025-08-25,5,39,48,81.25
25,2025-08-26,4,40,48,83.33
25,2025-08-27,3,42,48,87.5
25,2025-08-28,2,41,48,85.42
25,2025-08-29,1,40,48,83.33
25,2025-08-30,0,41,48,85.42
26,2026-05-22,18,1,29,3.45
26,2026-05-23,17,1,29,3.45
26,2026-05-24,16,2,29,6.9
26,2026-05-25,15,2,29,6.9
26,2026-05-26,14,3,29,10.34
26,2026-05-27,13,3,29,10.34
26,2026-05-28,12,4,29,13.79
26,2026-05-29,11,6,29,20.69
26,2026-05-30,10,7,29,24.14
26,2026-05-31,9,8,29,27.59
26,2026-06-01,8,9,29,31.03
26,2026-06-02,7,10,29,34.48
26,2026-06-03,6,11,29,37.93
26,2026-06-04,5,13,29,44.83
26,2026-06-05,4,13,29,44.83
26,2026-06-06,3,13,29,44.83
26,2026-06-07,2,13,29,44.83
26,2026-06-08,1,15,29,51.72
26,2026-06-09,0,14,29,48.28
27,2025-12-06,21,2,31,6.45
27,2025-12-07,20,2,31,6.45
27,2025-12-08,19,3,31,9.68
27,2025-12-09,18,4,31,12.9
27,2025-12-10,17,5,31,16.13
27,2025-12-11,16,6,31,19.35
27,2025-12-12,15,8,31,25.81
27,2025-12-13,14,9,31,29.03
27,2025-12-14,13,12,31,38.71
27,2025-12-15,12,13,31,41.94
27,2025-12-16,11,16,31,51.61
27,2025-12-17,10,18,31,58.06
27,2025-12-18,9,18,31,58.06
27,2025-12-19,8,22,31,70.97
27,2025-12-20,7,24,31,77.42
27,2025-12-21,6,25,31,80.65
27,2025-12-22,5,25,31,80.65
27,2025-12-23,4,28,31,90.32
27,2025-12-24,3,28,31,90.32
27,2025-12-25,2,29,31,93.55
27,2025-12-26,1,29,31,93.55
27,2025-12-27,0,31,31,100.0
28,2026-05-31,16,2,32,6.25
28,2026-06-01,15,2,32,6.25
28,2026-06-02,14,3,32,9.38
28,2026-06-03,13,4,32,12.5
28,2026-06-04,12,4,32,12.5
28,2026-06-05,11,5,32,15.62
28,2026-06-06,10,6,32,18.75
28,2026-06-07,9,7,32,21.88
28,2026-06-08,8,8,32,25.0
28,2026-06-09,7,9,32,28.12
28,2026-06-10,6,11,32,34.38
28,2026-06-11,5,11,32,34.38
28,2026-06-12,4,13,32,40.62
28,2026-06-13,3,13,32,40.62
28,2026-06-14,2,14,32,43.75
28,2026-06-15,1,14,32,43.75
28,2026-06-16,0,14,32,43.75
29,2026-05-19,29,1,51,1.96
29,2026-05-20,28,2,51,3.92
29,2026-05-21,27,2,51,3.92
29,2026-05-22,26,2,51,3.92
29,2026-05-23,25,2,51,3.92
29,2026-05-24,24,3,51,5.88
29,2026-05-25,23,4,51,7.84
29,2026-05-26,22,4,51,7.84
29,2026-05-27,21,5,51,9.8
29,2026-05-28,20,6,51,11.76
29,2026-05-29,19,6,51,11.76
29,2026-05-30,18,8,51,15.69
29,2026-05-31,17,9,51,17.65
29,2026-06-01,16,11,51,21.57
29,2026-06-02,15,12,51,23.53
29,2026-06-03,14,14,51,27.45
29,2026-06-04,13,14,51,27.45
29,2026-06-05,12,16,51,31.37
29,2026-06-06,11,18,51,35.29
29,2026-06-07,10,19,51,37.25
29,2026-06-08,9,19,51,37.25
29,2026-06-09,8,22,51,43.14
29,2026-06-10,7,22,51,43.14
29,2026-06-11,6,22,51,43.14
29,2026-06-12,5,24,51,47.06
29,2026-06-13,4,23,51,45.1
29,2026-06-14,3,24,51,47.06
29,2026-06-15,2,25,51,49.02
29,2026-06-16,1,26,51,50.98
29,2026-06-17,0,27,51,52.94
30,2025-09-19,38,0,31,0.0
30,2025-09-20,37,0,31,0.0
30,2025-09-21,36,0,31,0.0
30,2025-09-22,35,0,31,0.0
30,2025-09-23,34,0,31,0.0
30,2025-09-24,33,0,31,0.0
30,2025-09-25,32,1,31,3.23
30,2025-09-26,31,1,31,3.23
30,2025-09-27,30,1,31,3.23
30,2025-09-28,29,2,31,6.45
30,2025-09-29,28,3,31,9.68
30,2025-09-30,27,3,31,9.68
30,2025-10-01,26,4,31,12.9
30,2025-10-02,25,5,31,16.13
30,2025-10-03,24,6,31,19.35
30,2025-10-04,23,8,31,25.81
30,2025-10-05,22,9,31,29.03
30,2025-10-06,21,10,31,32.26
30,2025-10-07,20,12,31,38.71
30,2025-10-08,19,12,31,38.71
30,2025-10-09,18,14,31,45.16
30,2025-10-10,17,14,31,45.16
30,2025-10-11,16,14,31,45.16
30,2025-10-12,15,15,31,48.39
30,2025-10-13,14,15,31,48.39
30,2025-10-14,13,16,31,51.61
30,2025-10-15,12,16,31,51.61
30,2025-10-16,11,16,31,51.61
30,2025-10-17,10,16,31,51.61
30,2025-10-18,9,16,31,51.61
30,2025-10-19,8,16,31,51.61
30,2025-10-20,7,16,31,51.61
30,2025-10-21,6,16,31,51.61
30,2025-10-22,5,16,31,51.61
30,2025-10-23,4,16,31,51.61
30,2025-10-24,3,15,31,48.39
30,2025-10-25,2,16,31,51.61
30,2025-10-26,1,17,31,54.84
30,2025-10-27,0,17,31,54.84
31,2025-12-12,16,1,33,3.03
31,2025-12-13,15,1,33,3.03
31,2025-12-14,14,2,33,6.06
31,2025-12-15,13,2,33,6.06
31,2025-12-16,12,3,33,9.09
31,2025-12-17,11,4,33,12.12
31,2025-12-18,10,5,33,15.15
31,2025-12-19,9,7,33,21.21
31,2025-12-20,8,9,33,27.27
31,2025-12-21,7,11,33,33.33
31,2025-12-22,6,14,33,42.42
31,2025-12-23,5,16,33,48.48
31,2025-12-24,4,21,33,63.64
31,2025-12-25,3,21,33,63.64
31,2025-12-26,2,22,33,66.67
31,2025-12-27,1,24,33,72.73
31,2025-12-28,0,27,33,81.82
32,2026-03-03,20,1,36,2.78
32,2026-03-04,19,2,36,5.56
32,2026-03-05,18,2,36,5.56
32,2026-03-06,17,3,36,8.33
32,2026-03-07,16,3,36,8.33
32,2026-03-08,15,4,36,11.11
32,2026-03-09,14,5,36,13.89
32,2026-03-10,13,6,36,16.67
32,2026-03-11,12,7,36,19.44
32,2026-03-12,11,9,36,25.0
32,2026-03-13,10,10,36,27.78
32,2026-03-14,9,13,36,36.11
32,2026-03-15,8,13,36,36.11
32,2026-03-16,7,15,36,41.67
32,2026-03-17,6,15,36,41.67
32,2026-03-18,5,17,36,47.22
32,2026-03-19,4,16,36,44.44
32,2026-03-20,3,17,36,47.22
32,2026-03-21,2,18,36,50.0
32,2026-03-22,1,18,36,50.0
32,2026-03-23,0,19,36,52.78
33,2026-01-12,28,4,44,9.09
33,2026-01-13,27,5,44,11.36
33,2026-01-14,26,6,44,13.64
33,2026-01-15,25,7,44,15.91
33,2026-01-16,24,7,44,15.91
33,2026-01-17,23,9,44,20.45
33,2026-01-18,22,11,44,25.0
33,2026-01-19,21,11,44,25.0
33,2026-01-20,20,12,44,27.27
33,2026-01-21,19,13,44,29.55
33,2026-01-22,18,13,44,29.55
33,2026-01-23,17,17,44,38.64
33,2026-01-24,16,18,44,40.91
33,2026-01-25,15,18,44,40.91
33,2026-01-26,14,19,44,43.18
33,2026-01-27,13,21,44,47.73
33,2026-01-28,12,24,44,54.55
33,2026-01-29,11,24,44,54.55
33,2026-01-30,10,27,44,61.36
33,2026-01-31,9,27,44,61.36
33,2026-02-01,8,27,44,61.36
33,2026-02-02,7,27,44,61.36
33,2026-02-03,6,31,44,70.45
33,2026-02-04,5,30,44,68.18
33,2026-02-05,4,30,44,68.18
33,2026-02-06,3,31,44,70.45
33,2026-02-07,2,31,44,70.45
33,2026-02-08,1,30,44,68.18
33,2026-02-09,0,31,44,70.45
34,2026-02-10,27,1,54,1.85
34,2026-02-11,26,1,54,1.85
34,2026-02-12,25,1,54,1.85
34,2026-02-13,24,1,54,1.85
34,2026-02-14,23,1,54,1.85
34,2026-02-15,22,2,54,3.7
34,2026-02-16,21,2,54,3.7
34,2026-02-17,20,3,54,5.56
34,2026-02-18,19,4,54,7.41
34,2026-02-19,18,5,54,9.26
34,2026-02-20,17,6,54,11.11
34,2026-02-21,16,7,54,12.96
34,2026-02-22,15,9,54,16.67
34,2026-02-23,14,11,54,20.37
34,2026-02-24,13,13,54,24.07
34,2026-02-25,12,16,54,29.63
34,2026-02-26,11,17,54,31.48
34,2026-02-27,10,18,54,33.33
34,2026-02-28,9,21,54,38.89
34,2026-03-01,8,25,54,46.3
34,2026-03-02,7,28,54,51.85
34,2026-03-03,6,31,54,57.41
34,2026-03-04,5,31,54,57.41
34,2026-03-05,4,32,54,59.26
34,2026-03-06,3,35,54,64.81
34,2026-03-07,2,39,54,72.22
34,2026-03-08,1,39,54,72.22
34,2026-03-09,0,41,54,75.93
35,2026-01-08,34,1,28,3.57
35,2026-01-09,33,1,28,3.57
35,2026-01-10,32,1,28,3.57
35,2026-01-11,31,1,28,3.57
35,2026-01-12,30,1,28,3.57
35,2026-01-13,29,1,28,3.57
35,2026-01-14,28,1,28,3.57
35,2026-01-15,27,2,28,7.14
35,2026-01-16,26,2,28,7.14
35,2026-01-17,25,2,28,7.14
35,2026-01-18,24,3,28,10.71
35,2026-01-19,23,3,28,10.71
35,2026-01-20,22,3,28,10.71
35,2026-01-21,21,4,28,14.29
35,2026-01-22,20,4,28,14.29
35,2026-01-23,19,4,28,14.29
35,2026-01-24,18,5,28,17.86
35,2026-01-25,17,6,28,21.43
35,2026-01-26,16,6,28,21.43
35,2026-01-27,15,7,28,25.0
35,2026-01-28,14,7,28,25.0
35,2026-01-29,13,9,28,32.14
35,2026-01-30,12,9,28,32.14
35,2026-01-31,11,10,28,35.71
35,2026-02-01,10,11,28,39.29
35,2026-02-02,9,11,28,39.29
35,2026-02-03,8,11,28,39.29
35,2026-02-04,7,13,28,46.43
35,2026-02-05,6,14,28,50.0
35,2026-02-06,5,14,28,50.0
35,2026-02-07,4,14,28,50.0
35,2026-02-08,3,14,28,50.0
35,2026-02-09,2,14,28,50.0
35,2026-02-10,1,15,28,53.57
35,2026-02-11,0,15,28,53.57
36,2025-08-31,29,0,30,0.0
36,2025-09-01,28,0,30,0.0
36,2025-09-02,27,0,30,0.0
36,2025-09-03,26,0,30,0.0
36,2025-09-04,25,1,30,3.33
36,2025-09-05,24,1,30,3.33
36,2025-09-06,23,1,30,3.33
36,2025-09-07,22,2,30,6.67
36,2025-09-08,21,3,30,10.0
36,2025-09-09,20,4,30,13.33
36,2025-09-10,19,4,30,13.33
36,2025-09-11,18,6,30,20.0
36,2025-09-12,17,7,30,23.33
36,2025-09-13,16,9,30,30.0
36,2025-09-14,15,11,30,36.67
36,2025-09-15,14,13,30,43.33
36,2025-09-16,13,14,30,46.67
36,2025-09-17,12,14,30,46.67
36,2025-09-18,11,17,30,56.67
36,2025-09-19,10,18,30,60.0
36,2025-09-20,9,18,30,60.0
36,2025-09-21,8,20,30,66.67
36,2025-09-22,7,20,30,66.67
36,2025-09-23,6,20,30,66.67
36,2025-09-24,5,20,30,66.67
36,2025-09-25,4,20,30,66.67
36,2025-09-26,3,20,30,66.67
36,2025-09-27,2,19,30,63.33
36,2025-09-28,1,19,30,63.33
36,2025-09-29,0,24,30,80.0
37,2025-08-30,19,1,43,2.33
37,2025-08-31,18,1,43,2.33
37,2025-09-01,17,2,43,4.65
37,2025-09-02,16,2,43,4.65
37,2025-09-03,15,3,43,6.98
37,2025-09-04,14,4,43,9.3
37,2025-09-05,13,5,43,11.63
37,2025-09-06,12,6,43,13.95
37,2025-09-07,11,8,43,18.6
37,2025-09-08,10,9,43,20.93
37,2025-09-09,9,11,43,25.58
37,2025-09-10,8,13,43,30.23
37,2025-09-11,7,14,43,32.56
37,2025-09-12,6,17,43,39.53
37,2025-09-13,5,18,43,41.86
37,2025-09-14,4,18,43,41.86
37,2025-09-15,3,18,43,41.86
37,2025-09-16,2,18,43,41.86
37,2025-09-17,1,21,43,48.84
37,2025-09-18,0,22,43,51.16
38,2026-05-25,32,0,29,0.0
38,2026-05-26,31,1,29,3.45
38,2026-05-27,30,1,29,3.45
38,2026-05-28,29,1,29,3.45
38,2026-05-29,28,1,29,3.45
38,2026-05-30,27,1,29,3.45
38,2026-05-31,26,2,29,6.9
38,2026-06-01,25,2,29,6.9
38,2026-06-02,24,2,29,6.9
38,2026-06-03,23,3,29,10.34
38,2026-06-04,22,3,29,10.34
38,2026-06-05,21,5,29,17.24
38,2026-06-06,20,6,29,20.69
38,2026-06-07,19,7,29,24.14
38,2026-06-08,18,8,29,27.59
38,2026-06-09,17,10,29,34.48
38,2026-06-10,16,10,29,34.48
38,2026-06-11,15,11,29,37.93
38,2026-06-12,14,13,29,44.83
38,2026-06-13,13,15,29,51.72
38,2026-06-14,12,15,29,51.72
38,2026-06-15,11,15,29,51.72
38,2026-06-16,10,16,29,55.17
38,2026-06-17,9,18,29,62.07
38,2026-06-18,8,18,29,62.07
38,2026-06-19,7,18,29,62.07
38,2026-06-20,6,19,29,65.52
38,2026-06-21,5,19,29,65.52
38,2026-06-22,4,20,29,68.97
38,2026-06-23,3,20,29,68.97
38,2026-06-24,2,20,29,68.97
38,2026-06-25,1,20,29,68.97
38,2026-06-26,0,21,29,72.41
39,2026-01-26,18,1,43,2.33
39,2026-01-27,17,2,43,4.65
39,2026-01-28,16,2,43,4.65
39,2026-01-29,15,3,43,6.98
39,2026-01-30,14,5,43,11.63
39,2026-01-31,13,6,43,13.95
39,2026-02-01,12,6,43,13.95
39,2026-02-02,11,9,43,20.93
39,2026-02-03,10,10,43,23.26
39,2026-02-04,9,13,43,30.23
39,2026-02-05,8,16,43,37.21
39,2026-02-06,7,16,43,37.21
39,2026-02-07,6,18,43,41.86
39,2026-02-08,5,19,43,44.19
39,2026-02-09,4,21,43,48.84
39,2026-02-10,3,23,43,53.49
39,2026-02-11,2,24,43,55.81
39,2026-02-12,1,25,43,58.14
39,2026-02-13,0,26,43,60.47
40,2025-08-06,16,2,33,6.06
40,2025-08-07,15,3,33,9.09
40,2025-08-08,14,4,33,12.12
40,2025-08-09,13,4,33,12.12
40,2025-08-10,12,4,33,12.12
40,2025-08-11,11,5,33,15.15
40,2025-08-12,10,6,33,18.18
40,2025-08-13,9,7,33,21.21
40,2025-08-14,8,8,33,24.24
40,2025-08-15,7,8,33,24.24
40,2025-08-16,6,9,33,27.27
40,2025-08-17,5,10,33,30.3
40,2025-08-18,4,10,33,30.3
40,2025-08-19,3,12,33,36.36
40,2025-08-20,2,12,33,36.36
40,2025-08-21,1,13,33,39.39
40,2025-08-22,0,14,33,42.42
41,2025-12-23,19,1,34,2.94
41,2025-12-24,18,1,34,2.94
41,2025-12-25,17,2,34,5.88
41,2025-12-26,16,2,34,5.88
41,2025-12-27,15,3,34,8.82
41,2025-12-28,14,4,34,11.76
41,2025-12-29,13,5,34,14.71
41,2025-12-30,12,7,34,20.59
41,2025-12-31,11,8,34,23.53
41,2026-01-01,10,10,34,29.41
41,2026-01-02,9,12,34,35.29
41,2026-01-03,8,13,34,38.24
41,2026-01-04,7,16,34,47.06
41,2026-01-05,6,20,34,58.82
41,2026-01-06,5,22,34,64.71
41,2026-01-07,4,22,34,64.71
41,2026-01-08,3,22,34,64.71
41,2026-01-09,2,26,34,76.47
41,2026-01-10,1,26,34,76.47
41,2026-01-11,0,26,34,76.47
42,2026-05-21,24,1,33,3.03
42,2026-05-22,23,1,33,3.03
42,2026-05-23,22,2,33,6.06
42,2026-05-24,21,2,33,6.06
42,2026-05-25,20,3,33,9.09
42,2026-05-26,19,5,33,15.15
42,2026-05-27,18,5,33,15.15
42,2026-05-28,17,8,33,24.24
42,2026-05-29,16,8,33,24.24
42,2026-05-30,15,10,33,30.3
42,2026-05-31,14,13,33,39.39
42,2026-06-01,13,15,33,45.45
42,2026-06-02,12,16,33,48.48
42,2026-06-03,11,20,33,60.61
42,2026-06-04,10,21,33,63.64
42,2026-06-05,9,23,33,69.7
42,2026-06-06,8,24,33,72.73
42,2026-06-07,7,26,33,78.79
42,2026-06-08,6,26,33,78.79
42,2026-06-09,5,31,33,93.94
42,2026-06-10,4,31,33,93.94
42,2026-06-11,3,31,33,93.94
42,2026-06-12,2,31,33,93.94
42,2026-06-13,1,30,33,90.91
42,2026-06-14,0,30,33,90.91
43,2025-11-30,25,2,35,5.71
43,2025-12-01,24,2,35,5.71
43,2025-12-02,23,3,35,8.57
43,2025-12-03,22,4,35,11.43
43,2025-12-04,21,5,35,14.29
43,2025-12-05,20,6,35,17.14
43,2025-12-06,19,8,35,22.86
43,2025-12-07,18,8,35,22.86
43,2025-12-08,17,9,35,25.71
43,2025-12-09,16,13,35,37.14
43,2025-12-10,15,15,35,42.86
43,2025-12-11,14,16,35,45.71
43,2025-12-12,13,18,35,51.43
43,2025-12-13,12,21,35,60.0
43,2025-12-14,11,21,35,60.0
43,2025-12-15,10,21,35,60.0
43,2025-12-16,9,26,35,74.29
43,2025-12-17,8,28,35,80.0
43,2025-12-18,7,30,35,85.71
43,2025-12-19,6,30,35,85.71
43,2025-12-20,5,29,35,82.86
43,2025-12-21,4,29,35,82.86
43,2025-12-22,3,29,35,82.86
43,2025-12-23,2,32,35,91.43
43,2025-12-24,1,32,35,91.43
43,2025-12-25,0,31,35,88.57
44,2025-10-09,31,1,56,1.79
44,2025-10-10,30,1,56,1.79
44,2025-10-11,29,2,56,3.57
44,2025-10-12,28,3,56,5.36
44,2025-10-13,27,4,56,7.14
44,2025-10-14,26,4,56,7.14
44,2025-10-15,25,6,56,10.71
44,2025-10-16,24,9,56,16.07
44,2025-10-17,23,10,56,17.86
44,2025-10-18,22,13,56,23.21
44,2025-10-19,21,17,56,30.36
44,2025-10-20,20,17,56,30.36
44,2025-10-21,19,22,56,39.29
44,2025-10-22,18,25,56,44.64
44,2025-10-23,17,26,56,46.43
44,2025-10-24,16,27,56,48.21
44,2025-10-25,15,29,56,51.79
44,2025-10-26,14,31,56,55.36
44,2025-10-27,13,32,56,57.14
44,2025-10-28,12,33,56,58.93
44,2025-10-29,11,34,56,60.71
44,2025-10-30,10,37,56,66.07
44,2025-10-31,9,37,56,66.07
44,2025-11-01,8,37,56,66.07
44,2025-11-02,7,38,56,67.86
44,2025-11-03,6,38,56,67.86
44,2025-11-04,5,37,56,66.07
44,2025-11-05,4,38,56,67.86
44,2025-11-06,3,37,56,66.07
44,2025-11-07,2,37,56,66.07
44,2025-11-08,1,38,56,67.86
44,2025-11-09,0,38,56,67.86
45,2026-02-19,21,5,53,9.43
45,2026-02-20,20,6,53,11.32
45,2026-02-21,19,8,53,15.09
45,2026-02-22,18,9,53,16.98
45,2026-02-23,17,12,53,22.64
45,2026-02-24,16,13,53,24.53
45,2026-02-25,15,14,53,26.42
45,2026-02-26,14,16,53,30.19
45,2026-02-27,13,18,53,33.96
45,2026-02-28,12,20,53,37.74
45,2026-03-01,11,22,53,41.51
45,2026-03-02,10,24,53,45.28
45,2026-03-03,9,24,53,45.28
45,2026-03-04,8,24,53,45.28
45,2026-03-05,7,28,53,52.83
45,2026-03-06,6,31,53,58.49
45,2026-03-07,5,30,53,56.6
45,2026-03-08,4,32,53,60.38
45,2026-03-09,3,34,53,64.15
45,2026-03-10,2,34,53,64.15
45,2026-03-11,1,37,53,69.81
45,2026-03-12,0,36,53,67.92
46,2025-10-29,17,7,33,21.21
46,2025-10-30,16,7,33,21.21
46,2025-10-31,15,8,33,24.24
46,2025-11-01,14,11,33,33.33
46,2025-11-02,13,11,33,33.33
46,2025-11-03,12,11,33,33.33
46,2025-11-04,11,14,33,42.42
46,2025-11-05,10,14,33,42.42
46,2025-11-06,9,17,33,51.52
46,2025-11-07,8,17,33,51.52
46,2025-11-08,7,20,33,60.61
46,2025-11-09,6,20,33,60.61
46,2025-11-10,5,25,33,75.76
46,2025-11-11,4,25,33,75.76
46,2025-11-12,3,24,33,72.73
46,2025-11-13,2,25,33,75.76
46,2025-11-14,1,25,33,75.76
46,2025-11-15,0,25,33,75.76
47,2025-09-28,18,1,42,2.38
47,2025-09-29,17,2,42,4.76
47,2025-09-30,16,2,42,4.76
47,2025-10-01,15,3,42,7.14
47,2025-10-02,14,4,42,9.52
47,2025-10-03,13,5,42,11.9
47,2025-10-04,12,6,42,14.29
47,2025-10-05,11,8,42,19.05
47,2025-10-06,10,9,42,21.43
47,2025-10-07,9,11,42,26.19
47,2025-10-08,8,15,42,35.71
47,2025-10-09,7,16,42,38.1
47,2025-10-10,6,18,42,42.86
47,2025-10-11,5,19,42,45.24
47,2025-10-12,4,23,42,54.76
47,2025-10-13,3,25,42,59.52
47,2025-10-14,2,26,42,61.9
47,2025-10-15,1,30,42,71.43
47,2025-10-16,0,32,42,76.19
48,2025-11-23,39,1,32,3.12
48,2025-11-24,38,1,32,3.12
48,2025-11-25,37,1,32,3.12
48,2025-11-26,36,1,32,3.12
48,2025-11-27,35,2,32,6.25
48,2025-11-28,34,2,32,6.25
48,2025-11-29,33,2,32,6.25
48,2025-11-30,32,3,32,9.38
48,2025-12-01,31,4,32,12.5
48,2025-12-02,30,4,32,12.5
48,2025-12-03,29,6,32,18.75
48,2025-12-04,28,6,32,18.75
48,2025-12-05,27,9,32,28.12
48,2025-12-06,26,9,32,28.12
48,2025-12-07,25,11,32,34.38
48,2025-12-08,24,13,32,40.62
48,2025-12-09,23,14,32,43.75
48,2025-12-10,22,16,32,50.0
48,2025-12-11,21,18,32,56.25
48,2025-12-12,20,20,32,62.5
48,2025-12-13,19,20,32,62.5
48,2025-12-14,18,21,32,65.62
48,2025-12-15,17,23,32,71.88
48,2025-12-16,16,25,32,78.12
48,2025-12-17,15,27,32,84.38
48,2025-12-18,14,27,32,84.38
48,2025-12-19,13,27,32,84.38
48,2025-12-20,12,28,32,87.5
48,2025-12-21,11,30,32,93.75
48,2025-12-22,10,30,32,93.75
48,2025-12-23,9,30,32,93.75
48,2025-12-24,8,30,32,93.75
48,2025-12-25,7,30,32,93.75
48,2025-12-26,6,30,32,93.75
48,2025-12-27,5,29,32,90.62
48,2025-12-28,4,29,32,90.62
48,2025-12-29,3,29,32,90.62
48,2025-12-30,2,30,32,93.75
48,2025-12-31,1,29,32,90.62
48,2026-01-01,0,30,32,93.75
49,2026-05-12,33,0,41,0.0
49,2026-05-13,32,0,41,0.0
49,2026-05-14,31,0,41,0.0
49,2026-05-15,30,0,41,0.0
49,2026-05-16,29,1,41,2.44
49,2026-05-17,28,1,41,2.44
49,2026-05-18,27,1,41,2.44
49,2026-05-19,26,1,41,2.44
49,2026-05-20,25,1,41,2.44
49,2026-05-21,24,2,41,4.88
49,2026-05-22,23,3,41,7.32
49,2026-05-23,22,3,41,7.32
49,2026-05-24,21,4,41,9.76
49,2026-05-25,20,5,41,12.2
49,2026-05-26,19,5,41,12.2
49,2026-05-27,18,6,41,14.63
49,2026-05-28,17,7,41,17.07
49,2026-05-29,16,8,41,19.51
49,2026-05-30,15,9,41,21.95
49,2026-05-31,14,10,41,24.39
49,2026-06-01,13,13,41,31.71
49,2026-06-02,12,14,41,34.15
49,2026-06-03,11,15,41,36.59
49,2026-06-04,10,15,41,36.59
49,2026-06-05,9,15,41,36.59
49,2026-06-06,8,17,41,41.46
49,2026-06-07,7,18,41,43.9
49,2026-06-08,6,18,41,43.9
49,2026-06-09,5,19,41,46.34
49,2026-06-10,4,20,41,48.78
49,2026-06-11,3,19,41,46.34
49,2026-06-12,2,20,41,48.78
49,2026-06-13,1,21,41,51.22
49,2026-06-14,0,20,41,48.78
50,2025-09-11,19,5,39,12.82
50,2025-09-12,18,6,39,15.38
50,2025-09-13,17,7,39,17.95
50,2025-09-14,16,7,39,17.95
50,2025-09-15,15,9,39,23.08
50,2025-09-16,14,9,39,23.08
50,2025-09-17,13,10,39,25.64
50,2025-09-18,12,11,39,28.21
50,2025-09-19,11,13,39,33.33
50,2025-09-20,10,13,39,33.33
50,2025-09-21,9,15,39,38.46
50,2025-09-22,8,17,39,43.59
50,2025-09-23,7,18,39,46.15
50,2025-09-24,6,19,39,48.72
50,2025-09-25,5,19,39,48.72
50,2025-09-26,4,22,39,56.41
50,2025-09-27,3,22,39,56.41
50,2025-09-28,2,24,39,61.54
50,2025-09-29,1,25,39,64.1
50,2025-09-30,0,24,39,61.54
51,2025-12-05,18,3,50,6.0
51,2025-12-06,17,3,50,6.0
51,2025-12-07,16,4,50,8.0
51,2025-12-08,15,5,50,10.0
51,2025-12-09,14,5,50,10.0
51,2025-12-10,13,6,50,12.0
51,2025-12-11,12,7,50,14.0
51,2025-12-12,11,8,50,16.0
51,2025-12-13,10,10,50,20.0
51,2025-12-14,9,11,50,22.0
51,2025-12-15,8,12,50,24.0
51,2025-12-16,7,14,50,28.0
51,2025-12-17,6,16,50,32.0
51,2025-12-18,5,18,50,36.0
51,2025-12-19,4,18,50,36.0
51,2025-12-20,3,20,50,40.0
51,2025-12-21,2,22,50,44.0
51,2025-12-22,1,21,50,42.0
51,2025-12-23,0,23,50,46.0
52,2025-09-02,42,0,54,0.0
52,2025-09-03,41,0,54,0.0
52,2025-09-04,40,0,54,0.0
52,2025-09-05,39,0,54,0.0
52,2025-09-06,38,0,54,0.0
52,2025-09-07,37,0,54,0.0
52,2025-09-08,36,0,54,0.0
52,2025-09-09,35,0,54,0.0
52,2025-09-10,34,0,54,0.0
52,2025-09-11,33,0,54,0.0
52,2025-09-12,32,0,54,0.0
52,2025-09-13,31,0,54,0.0
52,2025-09-14,30,1,54,1.85
52,2025-09-15,29,1,54,1.85
52,2025-09-16,28,1,54,1.85
52,2025-09-17,27,1,54,1.85
52,2025-09-18,26,2,54,3.7
52,2025-09-19,25,2,54,3.7
52,2025-09-20,24,3,54,5.56
52,2025-09-21,23,3,54,5.56
52,2025-09-22,22,4,54,7.41
52,2025-09-23,21,6,54,11.11
52,2025-09-24,20,7,54,12.96
52,2025-09-25,19,8,54,14.81
52,2025-09-26,18,10,54,18.52
52,2025-09-27,17,11,54,20.37
52,2025-09-28,16,12,54,22.22
52,2025-09-29,15,14,54,25.93
52,2025-09-30,14,15,54,27.78
52,2025-10-01,13,18,54,33.33
52,2025-10-02,12,18,54,33.33
52,2025-10-03,11,20,54,37.04
52,2025-10-04,10,20,54,37.04
52,2025-10-05,9,20,54,37.04
52,2025-10-06,8,24,54,44.44
52,2025-10-07,7,24,54,44.44
52,2025-10-08,6,24,54,44.44
52,2025-10-09,5,24,54,44.44
52,2025-10-10,4,24,54,44.44
52,2025-10-11,3,23,54,42.59
52,2025-10-12,2,23,54,42.59
52,2025-10-13,1,24,54,44.44
52,2025-10-14,0,23,54,42.59
53,2025-10-21,24,1,33,3.03
53,2025-10-22,23,1,33,3.03
53,2025-10-23,22,2,33,6.06
53,2025-10-24,21,2,33,6.06
